10	350	759	350	759
11	293	759	293	759
12	280	759	280	759
13	260	759	260	759
14	257	759	257	759
15	249	759	249	759
16	232	758	232	758
17	229	758	229	758
18	229	758	229	758
19	230	758	230	758
20	228	758	228	758
21	228	758	228	758
22	229	758	229	758
23	222	756	222	756
24	229	755	229	755
25	228	755	228	755
26	227	755	227	755
27	212	755	212	755
28	209	755	209	755
29	206	756	206	756
30	210	757	210	757
31	199	757	199	757
32	204	757	204	757
33	209	757	209	757
34	223	757	223	757
35	208	757	208	757
36	200	757	200	757
37	200	757	200	757
38	199	755	199	755
39	206	754	206	754
40	206	754	206	754
41	203	754	203	754
42	216	753	216	753
43	207	753	207	753
44	216	753	216	753
45	213	753	213	753
46	201	753	201	753
47	201	753	201	753
48	197	753	197	753
49	204	753	204	753
50	211	753	211	753
51	200	752	200	752
52	195	752	195	752
53	199	752	199	752
54	185	752	185	752
55	197	752	197	752
56	203	752	203	752
57	202	752	202	752
58	198	752	198	752
59	189	753	189	753
60	198	753	198	753
61	195	753	195	753
62	188	753	188	753
63	189	753	189	753
64	181	753	181	753
65	186	753	186	753
66	184	753	184	753
67	182	752	182	752
68	177	752	177	752
69	171	751	171	751
70	182	750	182	750
71	188	749	188	749
72	182	749	182	749
73	191	748	191	748
74	184	749	184	749
75	184	748	184	748
76	188	748	188	748
77	192	748	192	748
78	182	748	182	748
79	184	748	184	748
80	185	751	185	751
81	179	750	179	750
82	191	750	191	750
83	186	750	186	750
84	174	751	174	751
85	174	751	174	751
86	179	751	179	751
87	173	751	173	751
88	171	751	171	751
89	173	752	173	752
90	175	752	175	752
91	182	752	182	752
92	183	752	183	752
93	188	752	188	752
94	185	752	185	752
95	187	752	187	752
96	185	752	185	752
97	194	751	194	751
98	193	751	193	751
99	186	752	186	752
100	176	753	176	753
101	181	753	181	753
102	181	751	181	751
103	183	753	183	753
104	176	751	176	751
105	171	748	171	748
106	176	748	176	748
107	165	748	165	748
108	169	750	169	750
109	161	752	161	752
110	174	752	174	752
